vehicleId;drivenDistance_m;occupiedDistance_m;emptyDistance_m;passengerDistanceTraveled_pm
drt1013;83152.45;70887.58;12264.87;118086.52
drt816;66323.53;22572.71;43750.82;44545.9
drt1012;49920.51;44655.44;5265.07;63953.1
drt817;18437.24;16960.24;1477;35080.57
drt1015;38603.51;36620.68;1982.82;77268.9
drt818;17207.32;10612.55;6594.77;10612.55
drt1014;14295.26;12091.73;2203.53;33538.11
drt819;8978.66;7226.51;1752.14;8012.91
drt1017;34133.97;23410.15;10723.82;28294.75
drt1016;67469.45;54761.35;12708.09;72228.55
drt1019;13023.57;11919.61;1103.96;20275.78
drt1018;44117.48;41119.33;2998.15;63879.76
drt800;51126.93;12634.45;38492.48;12634.45
drt801;42006.47;33893.08;8113.39;73327.61
drt802;24913.95;24517.98;395.97;43898.02
drt1000;0;0;0;0
drt803;17917.18;17163.31;753.86;45877.6
drt804;6518.37;5714.68;803.68;5714.68
drt1002;64038;52738.05;11299.95;95052.11
drt805;70736.51;15546.44;55190.07;18972.47
drt1001;15959.22;14764.38;1194.84;18156.45
drt806;12404.47;11613.21;791.27;14182.9
drt1004;53281.37;46124.96;7156.42;83749.85
drt807;16845.25;13730.31;3114.94;17754.21
drt1003;70405.75;43119.06;27286.69;50619.09
drt808;0;0;0;0
drt1006;34780.01;25328.83;9451.19;45918.75
drt809;7120.52;6853.01;267.51;12348.47
drt1005;65045.28;46749.37;18295.91;69487.34
drt1008;53987.59;44273.38;9714.21;60619.2
drt1007;13854.63;7867.2;5987.43;7867.2
drt1009;28109.05;25678.83;2430.23;52740.6
drt270;0;0;0;0
drt271;10436.26;7834.61;2601.65;26887.4
drt272;59783.59;47471.01;12312.58;67573.91
drt273;68958.41;60109.67;8848.74;108097.45
drt274;7295.73;7017.23;278.5;18843.03
drt275;16516.79;15986.1;530.69;45237.19
drt276;0;0;0;0
drt277;43615.78;9548.38;34067.4;9548.38
drt278;10072.72;9598.14;474.58;25940.65
drt279;8092.36;6506.12;1586.24;6506.12
drt260;58684.89;51868.72;6816.17;69972.63
drt261;9321.78;8662.88;658.91;15286.53
drt262;44637.22;43409.96;1227.26;75725.21
drt263;75497.57;61088.19;14409.38;90313.72
drt264;35627.12;28779.52;6847.6;46315.71
drt265;51470.37;40744.77;10725.6;64330.07
drt266;1324.56;1301.98;22.58;1301.98
drt267;0;0;0;0
drt268;2010.51;0;2010.51;0
drt269;111574.19;55015.73;56558.46;64613.83
drt290;60702.92;21466.39;39236.53;24806.83
drt291;0;0;0;0
drt292;109473.28;76030.51;33442.77;102307.5
drt293;14966.31;14567.67;398.64;20659.15
drt294;20086.24;18852.21;1234.03;30908.8
drt295;64409.86;34259.01;30150.85;42732.85
drt296;68518.43;25586.42;42932.01;31605.97
drt297;44457.94;38917.79;5540.16;60551.01
drt298;48989.44;47539.97;1449.47;95510.02
drt299;68085.93;51619.86;16466.07;67247.67
drt280;64639.19;18941.73;45697.46;22942.05
drt281;7403.65;6700.42;703.23;11780.29
drt282;0;0;0;0
drt283;18979.98;15310.8;3669.17;18277.42
drt284;88267.58;72337.33;15930.24;145836.55
drt285;57641.11;26504.87;31136.25;27140.37
drt286;20723.59;20167.22;556.37;50631.25
drt287;3018.92;2132.07;886.85;2132.07
drt288;39850.34;28585.3;11265.04;62220.84
drt289;98548.39;25289.64;73258.74;26583.69
drt670;4438.31;4040.22;398.09;4040.22
drt671;28014.59;12604.07;15410.53;17829.51
drt430;72336.19;49551.15;22785.04;73518.01
drt672;53231.57;31756.85;21474.72;53023.62
drt431;24149.45;23939.63;209.82;63971.92
drt673;43010.84;34834.48;8176.36;55446.79
drt432;26330.52;23251.67;3078.85;31218.35
drt674;0;0;0;0
drt433;55545.03;32103.78;23441.24;44020.04
drt675;56071.61;23827.93;32243.67;43234.08
drt434;0;0;0;0
drt676;29344.96;14530.67;14814.29;18150.58
drt435;51861.64;8604.99;43256.64;13154.17
drt677;95104.28;74699.66;20404.61;139282.35
drt436;51754.32;49407.61;2346.71;72162.1
drt678;5478.81;4677.54;801.28;4677.54
drt437;9362.62;8541.59;821.03;8541.59
drt679;72168.47;41782.08;30386.39;60737.82
drt438;38170.23;31195.82;6974.41;70097.43
drt439;43089.22;32761.58;10327.64;51112.97
drt660;13158.32;13000.88;157.44;33729.16
drt661;14105.31;13150.65;954.66;33395.48
drt420;20487.57;19589.74;897.83;40369.77
drt662;70888.24;10906.74;59981.51;20066.3
drt421;7464.89;7315.27;149.63;7315.27
drt663;71451.12;36724.34;34726.78;52213.63
drt422;42617.02;25928.19;16688.83;33857.97
drt664;7012.83;6633.41;379.43;7712.86
drt423;44860.44;3291.8;41568.64;3291.8
drt665;10252.74;9112.17;1140.58;9112.17
drt424;5405.84;3923.16;1482.68;3923.16
drt666;42494.75;4067.07;38427.68;4067.07
drt425;64222.56;32853.92;31368.63;36512.28
drt667;8027.99;7786.38;241.61;8736.98
drt426;40194.67;36050.71;4143.96;62704.9
drt668;6109.86;5204.48;905.38;7720.05
drt427;17189.53;10485.2;6704.33;10485.2
drt669;25052.56;19683.59;5368.97;38906.84
drt428;42502.87;31039.82;11463.05;41636.87
drt429;98026.33;76765.5;21260.83;124751.63
drt690;32255.01;31501.14;753.87;78882.58
drt691;5098.77;4707.96;390.81;7281.41
drt450;41670.43;35199.64;6470.79;55945.95
drt692;0;0;0;0
drt451;25711.25;21932.78;3778.47;30829.63
drt693;0;0;0;0
drt210;0;0;0;0
drt452;12886.45;10998.25;1888.2;10998.25
drt694;0;0;0;0
drt211;65171;19318.6;45852.4;22623.26
drt453;18036.39;17585.43;450.96;36459.03
drt695;0;0;0;0
drt212;20103.02;19383.9;719.12;38728.89
drt454;38016.72;36244.46;1772.26;56917.65
drt696;0;0;0;0
drt213;6128.92;5282.69;846.22;8800.71
drt455;0;0;0;0
drt697;50636.46;35959.45;14677.01;48524.42
drt214;91181.99;68699.25;22482.74;78630.85
drt456;56018.65;36180.48;19838.17;71933.17
drt698;29200.26;27535.25;1665.01;64779.61
drt215;32020.95;29911.8;2109.16;62641.34
drt457;79169.85;69828.63;9341.22;117987.12
drt699;0;0;0;0
drt216;46843.7;14839.57;32004.13;16263.84
drt458;115930.88;63266.58;52664.29;103800.48
drt217;8588.81;7707.84;880.96;17972.48
drt459;19167.33;15906.08;3261.25;22576.02
drt218;14890.78;13861.65;1029.12;17376.11
drt219;72322.21;35719.29;36602.92;39262.72
drt680;6619.28;6502.08;117.2;9995.84
drt681;0;0;0;0
drt440;0;0;0;0
drt682;27231.8;25256.93;1974.87;62394.05
drt441;4928.31;4077.99;850.32;4312.3
drt683;12754.4;7728.32;5026.08;7728.32
drt200;0;0;0;0
drt442;16606.12;15125.05;1481.07;17537.26
drt684;11445.74;7762.56;3683.17;14429.9
drt201;19032.04;11774.88;7257.16;13880.86
drt443;74412.92;36643.12;37769.8;54967.26
drt202;49311.18;29541.4;19769.79;38755.5
drt444;0;0;0;0
drt686;9331.67;7561.34;1770.33;9729.84
drt203;22031.63;21225.37;806.27;39351.72
drt445;18229.55;16094.75;2134.8;33223.21
drt687;0;0;0;0
drt204;53048.13;37766.45;15281.68;76365.49
drt446;63179.86;10762.19;52417.68;13107.48
drt688;79171.3;51091.99;28079.32;77280.08
drt205;8637.84;5495.08;3142.77;5495.08
drt447;26347.8;25451.04;896.76;44272.35
drt689;0;0;0;0
drt206;27783.6;9266.14;18517.46;9266.14
drt448;31533.74;30527.62;1006.12;75339.64
drt207;33183.47;29143.4;4040.07;52313.07
drt449;46712.63;30845.44;15867.19;43649.75
drt208;64266.95;44616.09;19650.86;57735.53
drt209;8329.72;7517.72;812.01;7517.72
drt470;1939.32;1559.46;379.86;1559.46
drt471;18139.28;14940.65;3198.63;16219.45
drt230;7753.87;7340.43;413.44;10402.1
drt472;75373.46;53414.42;21959.04;93435.41
drt231;49443.4;17355.21;32088.19;19945.27
drt473;47965.35;38097.5;9867.84;46349.52
drt232;3811.74;2483.89;1327.84;2483.89
drt474;18462.88;17238.06;1224.82;32233.85
drt233;87357.98;67511.06;19846.92;93977.35
drt475;27809.72;25873.99;1935.74;62155.92
drt234;1913.26;1559.46;353.79;1559.46
drt476;70901.35;26856.6;44044.75;50737.92
drt235;42800.73;28206.24;14594.49;44119.82
drt477;25804.64;23249.14;2555.49;53539.64
drt236;52703.71;49368.13;3335.57;94049.09
drt478;105895.35;75606.24;30289.12;107000.12
drt237;8981.51;8648.61;332.89;25039.97
drt479;38364.8;37544.76;820.05;85869.31
drt238;53449.31;47713.34;5735.96;65822.24
drt239;35543.71;34056.78;1486.93;91060.63
drt460;53275.19;35994.02;17281.17;57652.64
drt461;3589.22;3088.78;500.44;3088.78
drt220;91538.96;69250.89;22288.07;113842.19
drt462;9661.92;9235.36;426.56;20343.34
drt221;60877.88;52345.66;8532.23;90858.31
drt463;38788.77;8963.85;29824.92;8963.85
drt222;34848.86;31575.04;3273.82;45759.98
drt464;77999.45;33947.03;44052.41;45182.07
drt223;40269.5;37662.35;2607.15;75249.51
drt465;55630.06;45058.23;10571.83;80618.97
drt224;59041.98;39003.69;20038.29;62108.77
drt466;22825.94;21163.46;1662.48;40156.55
drt225;23110.01;21652.08;1457.93;35845.93
drt467;45251.18;39453.2;5797.99;58483
drt226;27322.01;10854.02;16467.99;10854.02
drt468;0;0;0;0
drt227;2199.83;1976.94;222.88;1976.94
drt469;56798.01;39544.51;17253.49;51510.51
drt228;60824.71;37180.1;23644.62;42248.46
drt229;48359.72;19135.66;29224.06;22212.13
drt490;14169.3;13088.44;1080.86;13088.44
drt491;51745.33;7351.42;44393.91;18908.4
drt250;15074.93;12058.52;3016.4;21902.88
drt492;25949.66;3185.05;22764.61;3185.05
drt251;49866.14;19396.03;30470.12;19396.03
drt493;44406.34;35977.32;8429.02;67008.73
drt252;7458.11;5628.03;1830.08;8532.64
drt494;28044.34;24668.46;3375.88;44242.69
drt253;47253;45965.9;1287.1;96250.57
drt495;0;0;0;0
drt254;52093.3;27095.48;24997.82;42359.61
drt496;0;0;0;0
drt255;39593.7;32137.55;7456.15;64784.58
drt497;7720.99;7071.56;649.43;7071.56
drt256;27992.1;27142.56;849.54;61063.12
drt498;30175.57;22505.81;7669.76;39779.25
drt257;6699.48;6410.96;288.52;10529.65
drt499;54210.72;33705.58;20505.14;36014.75
drt258;5061.23;3964.07;1097.15;3964.07
drt259;60456.54;39729.88;20726.66;52737.27
drt480;14683.56;13703.21;980.35;38506.75
drt481;21748.75;21739.23;9.51;35424.22
drt240;10214.77;10128.78;85.99;19252.71
drt482;11739.88;11739.88;0;40584.44
drt241;7783.79;7586.91;196.88;14146.65
drt483;40017.75;23322.63;16695.12;25579.21
drt242;10049.35;9898.85;150.49;29747.39
drt484;0;0;0;0
drt243;2300.09;1985.52;314.57;1985.52
drt485;14755.58;12632.38;2123.2;13348.18
drt244;0;0;0;0
drt486;35685.89;25415.75;10270.14;41506.9
drt245;12733.49;7280.93;5452.56;17874.25
drt487;15997.55;13759.03;2238.52;13759.03
drt246;39521.74;27265.98;12255.77;37921.64
drt488;35903.71;35287.54;616.17;79339.03
drt247;29724.73;26078.15;3646.59;40995.76
drt489;22862.78;17224.1;5638.68;17224.1
drt248;0;0;0;0
drt249;13767.3;12753.07;1014.23;18614.83
drt950;72232.55;17616.86;54615.68;21402.09
drt951;29281.36;22317.85;6963.51;25704.62
drt710;0;0;0;0
drt952;3645.31;2848.25;797.06;2848.25
drt711;9801.24;8185.48;1615.75;10943.34
drt953;20697.4;5075.43;15621.97;7916.83
drt712;43783.57;42622.25;1161.32;93173.09
drt954;55105.72;2198.21;52907.51;2198.21
drt713;0;0;0;0
drt955;61496.65;12215.01;49281.64;12215.01
drt714;13542.07;7124.1;6417.98;7438.7
drt956;9911.29;9473.8;437.49;10614.48
drt1110;17308.63;10606.8;6701.83;10606.8
drt715;49955.25;17025.95;32929.3;21632.76
drt957;20594.44;19243.52;1350.92;49604.75
drt716;11327.71;10902.62;425.09;14129.8
drt958;50445.27;25719.42;24725.85;26613.64
drt1112;78275.81;57977.07;20298.74;85437.76
drt717;29806.9;3464.86;26342.05;4440.3
drt959;0;0;0;0
drt1111;13704.24;11665.02;2039.22;19697.89
drt718;71055.38;52641.59;18413.79;71561.29
drt1114;34840.86;27462.56;7378.29;52294.67
drt719;23212.35;21632.94;1579.41;45471.13
drt1113;12305.25;11791.38;513.87;13428.85
drt940;0;0;0;0
drt941;0;0;0;0
drt700;13158.99;11549.4;1609.58;14498.97
drt942;0;0;0;0
drt701;22569.1;16501.81;6067.28;23422.36
drt943;0;0;0;0
drt702;0;0;0;0
drt944;5017.51;4582.27;435.25;7082.27
drt703;0;0;0;0
drt945;0;0;0;0
drt704;68862.15;23158.45;45703.69;33874.66
drt946;2796.72;2367.83;428.89;2367.83
drt705;59705.74;18732.2;40973.54;41439.66
drt947;51081.11;44653.72;6427.39;79161.56
drt1101;0;0;0;0
drt706;3301.48;2555.2;746.28;2555.2
drt948;0;0;0;0
drt1100;0;0;0;0
drt707;0;0;0;0
drt949;8647.65;8134.89;512.76;11311.62
drt1103;40747.43;26207.87;14539.56;32568.61
drt708;53330.21;19409.27;33920.93;20089.33
drt1102;0;0;0;0
drt709;3542.64;3024.76;517.88;3024.76
drt1105;33624.57;28702.26;4922.31;48968.86
drt1104;0;0;0;0
drt1107;24295.88;18666.86;5629.02;28693.44
drt1106;0;0;0;0
drt1109;15748.35;15606.92;141.42;31605.48
drt1108;83025.36;13692.92;69332.45;17052.15
drt970;24040.19;23981.66;58.54;53069.53
drt971;42570.7;27783.24;14787.47;38854.54
drt730;5146.43;5146.43;0;5146.43
drt972;74241.86;27179.94;47061.92;30975.54
drt731;0;0;0;0
drt973;11235.93;10572.26;663.68;17902.33
drt732;0;0;0;0
drt974;31141.21;30511.62;629.59;90809.46
drt733;0;0;0;0
drt975;10672.37;8670.96;2001.41;14095.13
drt734;0;0;0;0
drt976;46789.72;41170.88;5618.85;74939.5
drt735;11999.69;11154.26;845.43;13270.16
drt977;0;0;0;0
drt736;8698.26;6963.4;1734.87;10959.96
drt978;20818.57;14307.45;6511.12;14307.45
drt737;1231.05;791.59;439.46;791.59
drt979;19494.44;17876.67;1617.77;31308.43
drt738;0;0;0;0
drt739;0;0;0;0
drt960;5911.17;5462.05;449.12;5462.05
drt961;20792.54;17686.02;3106.52;18284.54
drt720;0;0;0;0
drt962;40422.1;17920.51;22501.59;26985.27
drt721;66528.1;50671.92;15856.18;106967.33
drt963;34713.13;31979.16;2733.97;76313.96
drt722;0;0;0;0
drt964;70050.31;31443.34;38606.97;44523.06
drt723;75332.23;19251.28;56080.95;20990.37
drt965;76547.48;22518.1;54029.38;22518.1
drt724;6096.21;5441.2;655.02;5441.2
drt966;21631.13;6932.24;14698.88;15848.14
drt725;0;0;0;0
drt967;33947.17;33008.45;938.71;47572.4
drt726;48382.51;12340.53;36041.98;12340.53
drt968;13622.36;8983.48;4638.89;11763.08
drt727;9476.15;8753.02;723.13;8753.02
drt969;81243.08;12469.68;68773.41;12469.68
drt728;0;0;0;0
drt729;0;0;0;0
drt990;27749.09;24947.82;2801.28;75243.74
drt991;30607.38;28361;2246.38;59896.6
drt750;24739.13;3855.67;20883.47;3855.67
drt992;0;0;0;0
drt751;12695.57;11818.18;877.39;19125.71
drt993;49847.44;10290.36;39557.08;26664.04
drt510;0;0;0;0
drt752;42131.65;30833.26;11298.39;52017.82
drt994;19924.76;19526.69;398.07;39547.13
drt511;56335.14;51583.56;4751.58;96679.16
drt753;10500.93;4335.17;6165.76;5564.45
drt995;60478.21;20633.38;39844.83;21479.78
drt512;0;0;0;0
drt754;61575.07;28664.14;32910.93;39452.49
drt996;8698.82;8278.94;419.88;8278.94
drt513;54618.58;53811.54;807.03;105322.34
drt755;29682;18588.94;11093.06;20181.55
drt997;0;0;0;0
drt514;0;0;0;0
drt756;3335.04;1802.72;1532.32;1802.72
drt998;0;0;0;0
drt515;0;0;0;0
drt757;11910.9;9315.87;2595.04;9315.87
drt999;44170.36;31804.2;12366.15;53769.29
drt516;0;0;0;0
drt758;45175.79;41572.2;3603.58;83375.58
drt517;36502.62;35360.83;1141.79;64752.29
drt759;2675.37;2036.06;639.31;2036.06
drt518;0;0;0;0
drt519;19312.34;19047.63;264.72;24754.55
drt980;8905.75;8396.25;509.5;8761.12
drt981;0;0;0;0
drt740;33104.35;31622.4;1481.94;62612.78
drt982;3880.49;3462.06;418.43;3462.06
drt741;21411.51;19698.04;1713.47;30392.23
drt983;25775.41;24632.01;1143.4;49498.37
drt500;58915.79;56839.14;2076.65;103946.61
drt742;53397.56;37783.81;15613.75;80291.9
drt984;3435.47;3001.55;433.92;3001.55
drt501;60177.87;30114.45;30063.42;38601.91
drt743;14192.45;12519.15;1673.3;20374.34
drt985;12592.51;11858.31;734.2;13088.42
drt502;17101.44;10606.8;6494.64;10606.8
drt744;20273.85;19425.97;847.88;35217.01
drt986;92335.93;12434.55;79901.38;12434.55
drt503;0;0;0;0
drt745;6970.09;6295.69;674.4;6295.69
drt987;33912.26;20381.39;13530.87;29247.37
drt504;114911.34;54310.91;60600.44;65129.32
drt746;4829.8;3996.16;833.64;3996.16
drt988;7604.32;5929.51;1674.81;13994.94
drt505;0;0;0;0
drt747;778.43;601.27;177.16;601.27
drt989;23080.99;17882.87;5198.12;26791.71
drt506;0;0;0;0
drt748;5232.78;4665.11;567.68;4665.11
drt507;0;0;0;0
drt749;3997.26;2563.2;1434.06;5126.39
drt508;0;0;0;0
drt509;33987.81;33690.06;297.76;63038.79
drt770;0;0;0;0
drt771;32225.38;24939.64;7285.74;55614.72
drt530;0;0;0;0
drt772;75002.92;56089.05;18913.87;106301.39
drt531;36424.45;27258.95;9165.51;47669.68
drt773;8527.93;8087.2;440.72;10411.77
drt532;68403.82;58815.56;9588.26;98984.71
drt774;53886.39;17834.36;36052.03;17834.36
drt533;38789.51;29989.22;8800.29;51849.71
drt775;25703.36;19648.89;6054.47;44163.8
drt534;0;0;0;0
drt776;14032.65;12844.68;1187.97;33722.29
drt535;0;0;0;0
drt777;0;0;0;0
drt536;12246.54;7627.22;4619.32;7627.22
drt778;11864.11;9958.89;1905.22;11725.21
drt537;13675.7;13349.63;326.07;25846.48
drt779;34596.4;24918.62;9677.78;32958.77
drt538;27131.23;25411.98;1719.26;55458.39
drt539;7736.23;6584.37;1151.86;9476.73
drt760;16417.52;14960.92;1456.6;35600.89
drt761;1132.53;863.46;269.07;863.46
drt520;44239.85;41650.48;2589.37;99697.49
drt762;14913.98;13835.75;1078.23;17761.1
drt521;0;0;0;0
drt763;19783.51;8493.58;11289.93;8493.58
drt522;7415.74;5468.82;1946.92;5468.82
drt764;17954.02;17460.33;493.69;28912.27
drt523;0;0;0;0
drt765;41054.08;34615.34;6438.74;67023.73
drt524;16976.85;14664.76;2312.09;15084.24
drt766;9782.58;8205.5;1577.07;8470.68
drt525;0;0;0;0
drt767;43377.86;16562.11;26815.75;16562.11
drt526;29163.45;26544.71;2618.73;59924.72
drt768;3446.12;2496.64;949.47;2496.64
drt527;0;0;0;0
drt769;24275.1;24237.13;37.97;41248.15
drt528;0;0;0;0
drt529;7204.27;5417.86;1786.41;5417.86
drt910;32847.37;28757.71;4089.66;43864.56
drt911;80800.97;78170.36;2630.62;166500.12
drt912;15315.46;14064.89;1250.57;24254.27
drt913;27665.44;24976.34;2689.09;39870.56
drt914;24591.32;20039.99;4551.33;39527.17
drt915;2053.58;1121.71;931.88;1121.71
drt916;64095.07;17942.69;46152.38;17942.69
drt917;13591.56;11706.78;1884.78;14887.27
drt918;10835.88;9096.52;1739.36;20569.88
drt919;12855.5;12363.77;491.73;16255.15
drt900;2145.4;2091.51;53.89;2091.51
drt901;30280.03;29253.12;1026.92;57391.73
drt902;7675.48;6900.37;775.11;11824.71
drt903;21215.06;16531.02;4684.04;24419.21
drt904;17417.23;14523.05;2894.18;14523.05
drt905;31821.92;22374.12;9447.79;33065.04
drt906;28850.4;27018.6;1831.8;35911.36
drt907;25977.26;3401.04;22576.22;3401.04
drt908;5546.61;5477.13;69.48;8687.56
drt909;51426.07;31481.92;19944.15;57511.98
drt930;18025.18;6496.11;11529.07;8550.24
drt931;83004.27;27215.89;55788.38;27215.89
drt932;0;0;0;0
drt933;85740.75;26966.82;58773.94;27544.14
drt934;55465.55;54154.48;1311.07;127314.19
drt935;10839.7;9427.45;1412.25;9427.45
drt936;11288.2;9003.01;2285.19;11499.65
drt937;20611.24;15650.28;4960.96;18925.97
drt938;38178.93;36285.33;1893.6;75473.74
drt939;0;0;0;0
drt920;7944.31;6452.95;1491.36;6452.95
drt921;0;0;0;0
drt922;7366.89;6004.04;1362.85;6004.04
drt923;54142.38;40729.14;13413.23;63586.6
drt924;0;0;0;0
drt925;22802.18;18153.22;4648.96;36789.26
drt926;51446.76;2612.41;48834.35;2612.41
drt927;3736.77;2085.85;1650.91;2085.85
drt928;0;0;0;0
drt929;47929.16;11081.16;36848;13821.09
drt390;25919.44;25114.78;804.66;53156.06
drt391;0;0;0;0
drt150;54852.96;26381.51;28471.46;40092.56
drt392;12022.16;10243.02;1779.13;10243.02
drt151;12699.77;12005.68;694.09;14462.99
drt393;20141.5;8536.61;11604.89;23430.95
drt152;42428.02;38212.59;4215.44;60482.42
drt394;15257.26;14490.12;767.14;29158.46
drt153;45394.09;39510.09;5884;42872.43
drt395;48097.39;47264.79;832.61;109609.64
drt154;0;0;0;0
drt396;78198.05;26224.15;51973.9;26224.15
drt155;12867.35;10823.77;2043.58;17717.15
drt397;33819.98;32973.31;846.67;77212.58
drt156;15249.3;13901.88;1347.41;27669.49
drt398;61317.33;34611.34;26705.99;55476.01
drt157;47701.05;25180.95;22520.11;26603.42
drt399;87179.51;29451.67;57727.83;40861.12
drt158;19504.74;18546.18;958.56;46317.7
drt159;15658.63;13354.48;2304.15;28102.04
drt380;19134.69;12596.42;6538.27;14396.11
drt381;41305.9;9721.3;31584.6;9721.3
drt140;43397.57;23266.02;20131.54;23891.75
drt382;9699.34;8198.32;1501.02;8198.32
drt141;11622.88;9703.74;1919.14;10933.02
drt383;32820.82;19269.44;13551.37;36552.42
drt142;53664.24;48098.78;5565.46;75179.12
drt384;58868.46;26664.12;32204.34;31129.31
drt143;92374.93;45756.01;46618.91;62719.41
drt385;41122.97;19070.99;22051.98;24554.77
drt144;1675.18;1277.09;398.09;1277.09
drt386;20468.95;19776.31;692.64;34011.34
drt145;64084.93;47569.5;16515.43;58144.06
drt387;4076.1;3210.52;865.58;3210.52
drt146;7848.23;7133.89;714.34;9709.71
drt388;0;0;0;0
drt147;0;0;0;0
drt389;89849.74;40444.36;49405.38;74064.07
drt148;45816.72;39884.66;5932.06;85385.68
drt149;82305.51;48003;34302.51;85037.05
drt170;0;0;0;0
drt171;12377.37;8041.84;4335.53;10903.52
